abonent_id,reg_start_date,reg_end_date,reg_time_seconds,reg_time_minutes,reg_time_hours
29758e1f-24a6-4277-bcf2-63ab717c3647,2023-10-06T08:58:11.542239+00:00,2023-10-06T08:59:47.189847+00:00,95.647608,1.5941268000000002,0.02656878
2a101141-ff25-43cf-a1fd-f884eb6a541f,2023-10-16T09:41:07.384501+00:00,2023-10-16T09:41:43.144276+00:00,35.759775,0.59599625,0.009933270833
2a355d13-54e8-4b5a-85b1-77a8cbd08645,2023-10-26T08:39:04.312298+00:00,2023-10-26T08:42:22.875136+00:00,198.562838,3.3093806333333333,0.05515634389
2a52b38d-9a38-46d4-8e3a-6988e57c7449,2023-10-16T12:08:12.648464+00:00,2023-10-16T12:08:37.055946+00:00,24.407482,0.4067913666666667,0.006779856111
2a6e7c81-a172-4976-a633-d7b3a8b11a0e,2023-10-20T12:01:25.682109+00:00,2023-10-20T12:11:14.114665+00:00,588.432556,9.807209266666666,0.1634534878
2ad1d8c5-ab10-4e44-b0c2-449a1e7f714a,2023-10-17T10:40:59.407271+00:00,2023-10-17T10:45:30.631805+00:00,271.224534,4.5204089000000005,0.07534014833
2b2179b8-ec9e-4993-9d94-81d3fc011694,2023-10-06T06:33:58.252083+00:00,2023-10-06T06:34:25.804387+00:00,27.552304,0.4592050666666666,0.007653417778
2b8c7ebc-4253-4dc7-b804-95233779185a,2023-10-27T09:17:37.062301+00:00,2023-10-27T09:18:18.520700+00:00,41.458399,0.6909733166666666,0.01151622194
2bcc7cb2-ec0a-4b6e-89a3-85b4c23536b5,2023-10-26T15:33:19.545588+00:00,2023-10-26T15:34:17.863359+00:00,58.317771,0.97196285,0.01619938083
2bf9ef61-cfde-445f-b863-c45bada9986d,2023-10-04T09:03:50.010825+00:00,2023-10-04T09:05:06.667550+00:00,76.656725,1.277612083333333,0.02129353472
2c738f5a-c4e4-4524-86bb-5c8e2aa99175,2023-10-20T12:42:26.496994+00:00,2023-10-20T12:43:35.390204+00:00,68.89321,1.1482201666666667,0.01913700278
2c973df4-ece7-404b-897c-5a7d0afbdb2b,2023-10-04T12:54:23.717649+00:00,2023-10-04T12:56:41.298320+00:00,137.580671,2.2930111833333333,0.03821685306
